"품목별(1)","품목별(2)",품목별(3),품목별(4),품목별(5),품목별(6),품목별(7),품목별(8),시점,생산지수,생산금액 (십억원)
"농림업","농업",농업총계,재배업,버섯,소계,소계,소계,2020,103.5,400.8
"농림업","농업",농업총계,재배업,버섯,소계,소계,소계,2021,87.5,418.0
"농림업","농업",농업총계,재배업,버섯,소계,소계,소계,2022,86.6,421.9
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1965,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1966,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1967,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1968,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1969,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1970,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1971,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1972,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1973,-,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1974,157.9,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1975,164.0,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1976,146.1,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1977,201.6,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1978,273.2,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1979,202.0,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1980,148.5,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1981,109.8,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1982,111.7,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1983,101.9,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1984,112.1,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1985,100.7,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1986,68.9,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1987,80.7,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1988,80.4,0.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1989,70.0,21.2
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1990,65.6,11.9
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1991,52.2,13.1
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1992,49.8,12.1
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1993,51.5,25.7
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1994,57.1,23.7
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1995,91.3,39.1
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1996,72.1,39.6
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1997,76.5,48.3
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1998,92.9,54.4
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,1999,114.8,70.7
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2000,126.7,79.3
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2001,105.0,66.3
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2002,123.5,75.4
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2003,114.9,70.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2004,139.7,81.2
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2005,110.2,65.2
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2006,69.1,68.1
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2007,64.7,57.4
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2008,62.8,66.8
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2009,47.5,52.4
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2010,131.4,152.1
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2011,75.8,73.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2012,63.8,61.6
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2013,38.8,43.3
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2014,66.7,79.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2015,56.5,63.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2016,59.1,59.0
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2017,61.8,58.4
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2018,65.9,70.7
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2019,127.2,149.6
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2020,119.0,142.3
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2021,53.8,77.8
"농림업","농업",농업총계,재배업,버섯,양송이,소계,소계,2022,46.2,65.5
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1965,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1966,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1967,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1968,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1969,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1970,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1971,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1972,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1973,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1974,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1975,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1976,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1977,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1978,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1979,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1980,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1981,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1982,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1983,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1984,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1985,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1986,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1987,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1988,-,0.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1989,79.5,52.6
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1990,101.5,90.8
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1991,110.1,117.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1992,125.5,90.9
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1993,120.9,143.6
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1994,123.0,161.5
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1995,154.7,201.8
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1996,150.0,257.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1997,177.7,363.9
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1998,161.3,318.2
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,1999,163.4,317.5
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2000,150.4,311.8
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2001,149.9,322.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2002,153.8,293.3
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2003,131.7,224.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2004,111.0,176.7
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2005,120.9,166.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2006,97.3,193.6
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2007,97.7,170.6
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2008,85.2,145.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2009,83.2,144.9
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2010,96.1,150.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2011,99.0,96.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2012,110.5,110.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2013,140.4,134.1
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2014,162.4,162.4
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2015,132.8,129.8
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2016,125.0,128.0
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2017,113.8,112.6
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2018,84.0,81.6
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2019,102.7,108.4
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2020,97.2,100.7
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2021,100.1,125.9
"농림업","농업",농업총계,재배업,버섯,느타리,소계,소계,2022,106.2,134.5
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1965,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1966,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1967,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1968,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1969,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1970,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1971,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1972,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1973,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1974,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1975,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1976,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1977,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1978,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1979,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1980,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1981,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1982,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1983,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1984,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1985,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1986,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1987,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1988,-,0.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1989,1176.7,23.6
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1990,927.2,21.1
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1991,1172.2,30.7
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1992,1824.6,38.3
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1993,2086.8,45.6
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1994,3320.7,63.8
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1995,3830.1,56.9
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1996,3212.0,75.8
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1997,2218.4,72.7
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1998,1496.1,34.6
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,1999,1417.1,30.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2000,747.5,19.6
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2001,650.2,18.2
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2002,607.8,16.7
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2003,796.7,21.9
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2004,4212.4,153.3
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2005,558.6,17.5
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2006,291.9,8.5
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2007,236.9,7.1
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2008,350.3,19.5
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2009,349.1,21.4
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2010,744.0,37.9
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2011,322.8,16.5
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2012,225.5,11.5
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2013,238.1,9.4
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2014,489.9,21.4
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2015,160.8,9.8
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2016,241.6,13.4
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2017,111.0,6.4
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2018,90.4,9.2
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2019,88.7,9.0
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2020,92.0,6.4
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2021,119.3,8.3
"농림업","농업",농업총계,재배업,버섯,영지,소계,소계,2022,119.8,13.8
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1965,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1966,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1967,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1968,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1969,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1970,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1971,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1972,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1973,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1974,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1975,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1976,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1977,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1978,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1979,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1980,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1981,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1982,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1983,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1984,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1985,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1986,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1987,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1988,-,0.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1989,0.4,1.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1990,1.4,2.4
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1991,1.2,2.1
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1992,1.5,2.1
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1993,3.0,4.1
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1994,5.9,8.3
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1995,13.7,17.4
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1996,27.3,33.8
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1997,55.1,65.9
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1998,70.1,63.4
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,1999,86.7,81.6
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2000,84.1,74.1
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2001,134.0,99.8
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2002,134.4,95.6
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2003,145.6,101.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2004,115.8,72.8
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2005,141.8,52.6
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2006,121.4,59.9
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2007,130.1,62.7
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2008,195.0,96.1
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2009,215.5,96.4
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2010,187.8,101.3
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2011,152.1,61.8
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2012,179.5,71.2
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2013,118.0,51.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2014,117.4,56.6
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2015,132.6,54.0
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2016,134.5,54.9
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2017,100.7,36.6
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2018,100.7,49.2
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2019,112.3,60.6
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2020,92.2,42.3
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2021,95.4,50.4
"농림업","농업",농업총계,재배업,버섯,팽이,소계,소계,2022,93.5,50.6
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1965,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1966,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1967,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1968,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1969,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1970,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1971,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1972,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1973,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1974,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1975,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1976,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1977,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1978,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1979,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1980,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1981,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1982,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1983,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1984,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1985,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1986,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1987,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1988,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1989,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1990,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1991,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1992,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1993,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1994,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1995,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1996,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1997,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1998,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,1999,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2000,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2001,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2002,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2003,-,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2004,68.0,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2005,89.8,0.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2006,89.8,154.7
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2007,96.3,153.3
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2008,95.3,149.1
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2009,76.4,129.4
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2010,92.1,157.2
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2011,113.8,175.1
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2012,105.1,149.6
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2013,91.6,126.6
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2014,99.3,135.7
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2015,96.6,125.0
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2016,100.9,128.3
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2017,105.1,131.7
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2018,102.0,125.6
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2019,97.2,121.6
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2020,99.2,109.1
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2021,103.6,155.5
"농림업","농업",농업총계,재배업,버섯,새송이,소계,소계,2022,103.5,157.5
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1965,68.4,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1966,86.1,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1967,78.5,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1968,82.7,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1969,70.7,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1970,73.5,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1971,81.5,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1972,146.6,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1973,155.5,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1974,133.9,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1975,151.2,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1976,162.1,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1977,195.0,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1978,186.6,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1979,151.6,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1980,133.0,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1981,127.6,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1982,166.5,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1983,148.1,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1984,156.8,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1985,136.3,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1986,159.4,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1987,151.9,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1988,147.7,0.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1989,150.3,443.7
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1990,135.8,458.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1991,145.9,584.7
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1992,149.9,640.1
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1993,188.0,805.2
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1994,175.4,745.8
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1995,148.5,634.6
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1996,114.0,548.8
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1997,110.9,592.9
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1998,113.2,631.5
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,1999,137.5,789.0
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2000,137.2,795.7
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2001,120.5,726.7
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2002,125.6,855.4
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2003,105.4,808.7
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2004,97.6,766.8
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2005,93.1,776.8
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2006,109.3,867.8
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2007,116.4,958.3
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2008,127.0,1028.9
"농림업","농업",농업총계,재배업,전매작물,소계,소계,소계,2009,135.5,1078.5
